Main-Trace,Start Freq(Hz),Stop Freq(Hz),Center Freq(Hz),Span Freq(Hz)
Spectrogram,284999875000,284999975000,284999925000,100000,

Analysis Start Time(ms),Analysis Time Length(ms),Capture Time(ms),ATT(dB)
0,200000,200000,60

Ref Level(dBm),Pre-Amp
10.00, Off

RBW(Hz),Marker Result
3000,Peak(Accuracy)

Detection,Freq Trace Point,Time Trace Point
Positive,513,501

Storage Mode
Off

Wave Data Time Trace 0(dBm),Wave Data Time Trace 1(dBm),Wave Data Time Trace 2(dBm),Wave Data Time Trace 3(dBm),Wave Data Time Trace 4(dBm),Wave Data Time Trace 5(dBm),Wave Data Time Trace 6(dBm),Wave Data Time Trace 7(dBm),Wave Data Time Trace 8(dBm),Wave Data Time Trace 9(dBm),Wave Data Time Trace 10(dBm),Wave Data Time Trace 11(dBm),Wave Data Time Trace 12(dBm),Wave Data Time Trace 13(dBm),Wave Data Time Trace 14(dBm),Wave Data Time Trace 15(dBm),Wave Data Time Trace 16(dBm),Wave Data Time Trace 17(dBm),Wave Data Time Trace 18(dBm),Wave Data Time Trace 19(dBm),Wave Data Time Trace 20(dBm),Wave Data Time Trace 21(dBm),Wave Data Time Trace 22(dBm),Wave Data Time Trace 23(dBm),Wave Data Time Trace 24(dBm),Wave Data Time Trace 25(dBm),Wave Data Time Trace 26(dBm),Wave Data Time Trace 27(dBm),Wave Data Time Trace 28(dBm),Wave Data Time Trace 29(dBm),Wave Data Time Trace 30(dBm),Wave Data Time Trace 31(dBm),Wave Data Time Trace 32(dBm),Wave Data Time Trace 33(dBm),Wave Data Time Trace 34(dBm),Wave Data Time Trace 35(dBm),Wave Data Time Trace 36(dBm),Wave Data Time Trace 37(dBm),Wave Data Time Trace 38(dBm),Wave Data Time Trace 39(dBm),Wave Data Time Trace 40(dBm),Wave Data Time Trace 41(dBm),Wave Data Time Trace 42(dBm),Wave Data Time Trace 43(dBm),Wave Data Time Trace 44(dBm),Wave Data Time Trace 45(dBm),Wave Data Time Trace 46(dBm),Wave Data Time Trace 47(dBm),Wave Data Time Trace 48(dBm),Wave Data Time Trace 49(dBm),Wave Data Time Trace 50(dBm),Wave Data Time Trace 51(dBm),Wave Data Time Trace 52(dBm),Wave Data Time Trace 53(dBm),Wave Data Time Trace 54(dBm),Wave Data Time Trace 55(dBm),Wave Data Time Trace 56(dBm),Wave Data Time Trace 57(dBm),Wave Data Time Trace 58(dBm),Wave Data Time Trace 59(dBm),Wave Data Time Trace 60(dBm),Wave Data Time Trace 61(dBm),Wave Data Time Trace 62(dBm),Wave Data Time Trace 63(dBm),Wave Data Time Trace 64(dBm),Wave Data Time Trace 65(dBm),Wave Data Time Trace 66(dBm),Wave Data Time Trace 67(dBm),Wave Data Time Trace 68(dBm),Wave Data Time Trace 69(dBm),Wave Data Time Trace 70(dBm),Wave Data Time Trace 71(dBm),Wave Data Time Trace 72(dBm),Wave Data Time Trace 73(dBm),Wave Data Time Trace 74(dBm),Wave Data Time Trace 75(dBm),Wave Data Time Trace 76(dBm),Wave Data Time Trace 77(dBm),Wave Data Time Trace 78(dBm),Wave Data Time Trace 79(dBm),Wave Data Time Trace 80(dBm),Wave Data Time Trace 81(dBm),Wave Data Time Trace 82(dBm),Wave Data Time Trace 83(dBm),Wave Data Time Trace 84(dBm),Wave Data Time Trace 85(dBm),Wave Data Time Trace 86(dBm),Wave Data Time Trace 87(dBm),Wave Data Time Trace 88(dBm),Wave Data Time Trace 89(dBm),Wave Data Time Trace 90(dBm),Wave Data Time Trace 91(dBm),Wave Data Time Trace 92(dBm),Wave Data Time Trace 93(dBm),Wave Data Time Trace 94(dBm),Wave Data Time Trace 95(dBm),Wave Data Time Trace 96(dBm),Wave Data Time Trace 97(dBm),Wave Data Time Trace 98(dBm),Wave Data Time Trace 99(dBm),Wave Data Time Trace 100(dBm),Wave Data Time Trace 101(dBm),Wave Data Time Trace 102(dBm),Wave Data Time Trace 103(dBm),Wave Data Time Trace 104(dBm),Wave Data Time Trace 105(dBm),Wave Data Time Trace 106(dBm),Wave Data Time Trace 107(dBm),Wave Data Time Trace 108(dBm),Wave Data Time Trace 109(dBm),Wave Data Time Trace 110(dBm),Wave Data Time Trace 111(dBm),Wave Data Time Trace 112(dBm),Wave Data Time Trace 113(dBm),Wave Data Time Trace 114(dBm),Wave Data Time Trace 115(dBm),Wave Data Time Trace 116(dBm),Wave Data Time Trace 117(dBm),Wave Data Time Trace 118(dBm),Wave Data Time Trace 119(dBm),Wave Data Time Trace 120(dBm),Wave Data Time Trace 121(dBm),Wave Data Time Trace 122(dBm),Wave Data Time Trace 123(dBm),Wave Data Time Trace 124(dBm),Wave Data Time Trace 125(dBm),Wave Data Time Trace 126(dBm),Wave Data Time Trace 127(dBm),Wave Data Time Trace 128(dBm),Wave Data Time Trace 129(dBm),Wave Data Time Trace 130(dBm),Wave Data Time Trace 131(dBm),Wave Data Time Trace 132(dBm),Wave Data Time Trace 133(dBm),Wave Data Time Trace 134(dBm),Wave Data Time Trace 135(dBm),Wave Data Time Trace 136(dBm),Wave Data Time Trace 137(dBm),Wave Data Time Trace 138(dBm),Wave Data Time Trace 139(dBm),Wave Data Time Trace 140(dBm),Wave Data Time Trace 141(dBm),Wave Data Time Trace 142(dBm),Wave Data Time Trace 143(dBm),Wave Data Time Trace 144(dBm),Wave Data Time Trace 145(dBm),Wave Data Time Trace 146(dBm),Wave Data Time Trace 147(dBm),Wave Data Time Trace 148(dBm),Wave Data Time Trace 149(dBm),Wave Data Time Trace 150(dBm),Wave Data Time Trace 151(dBm),Wave Data Time Trace 152(dBm),Wave Data Time Trace 153(dBm),Wave Data Time Trace 154(dBm),Wave Data Time Trace 155(dBm),Wave Data Time Trace 156(dBm),Wave Data Time Trace 157(dBm),Wave Data Time Trace 158(dBm),Wave Data Time Trace 159(dBm),Wave Data Time Trace 160(dBm),Wave Data Time Trace 161(dBm),Wave Data Time Trace 162(dBm),Wave Data Time Trace 163(dBm),Wave Data Time Trace 164(dBm),Wave Data Time Trace 165(dBm),Wave Data Time Trace 166(dBm),Wave Data Time Trace 167(dBm),Wave Data Time Trace 168(dBm),Wave Data Time Trace 169(dBm),Wave Data Time Trace 170(dBm),Wave Data Time Trace 171(dBm),Wave Data Time Trace 172(dBm),Wave Data Time Trace 173(dBm),Wave Data Time Trace 174(dBm),Wave Data Time Trace 175(dBm),Wave Data Time Trace 176(dBm),Wave Data Time Trace 177(dBm),Wave Data Time Trace 178(dBm),Wave Data Time Trace 179(dBm),Wave Data Time Trace 180(dBm),Wave Data Time Trace 181(dBm),Wave Data Time Trace 182(dBm),Wave Data Time Trace 183(dBm),Wave Data Time Trace 184(dBm),Wave Data Time Trace 185(dBm),Wave Data Time Trace 186(dBm),Wave Data Time Trace 187(dBm),Wave Data Time Trace 188(dBm),Wave Data Time Trace 189(dBm),Wave Data Time Trace 190(dBm),Wave Data Time Trace 191(dBm),Wave Data Time Trace 192(dBm),Wave Data Time Trace 193(dBm),Wave Data Time Trace 194(dBm),Wave Data Time Trace 195(dBm),Wave Data Time Trace 196(dBm),Wave Data Time Trace 197(dBm),Wave Data Time Trace 198(dBm),Wave Data Time Trace 199(dBm),Wave Data Time Trace 200(dBm),Wave Data Time Trace 201(dBm),Wave Data Time Trace 202(dBm),Wave Data Time Trace 203(dBm),Wave Data Time Trace 204(dBm),Wave Data Time Trace 205(dBm),Wave Data Time Trace 206(dBm),Wave Data Time Trace 207(dBm),Wave Data Time Trace 208(dBm),Wave Data Time Trace 209(dBm),Wave Data Time Trace 210(dBm),Wave Data Time Trace 211(dBm),Wave Data Time Trace 212(dBm),Wave Data Time Trace 213(dBm),Wave Data Time Trace 214(dBm),Wave Data Time Trace 215(dBm),Wave Data Time Trace 216(dBm),Wave Data Time Trace 217(dBm),Wave Data Time Trace 218(dBm),Wave Data Time Trace 219(dBm),Wave Data Time Trace 220(dBm),Wave Data Time Trace 221(dBm),Wave Data Time Trace 222(dBm),Wave Data Time Trace 223(dBm),Wave Data Time Trace 224(dBm),Wave Data Time Trace 225(dBm),Wave Data Time Trace 226(dBm),Wave Data Time Trace 227(dBm),Wave Data Time Trace 228(dBm),Wave Data Time Trace 229(dBm),Wave Data Time Trace 230(dBm),Wave Data Time Trace 231(dBm),Wave Data Time Trace 232(dBm),Wave Data Time Trace 233(dBm),Wave Data Time Trace 234(dBm),Wave Data Time Trace 235(dBm),Wave Data Time Trace 236(dBm),Wave Data Time Trace 237(dBm),Wave Data Time Trace 238(dBm),Wave Data Time Trace 239(dBm),Wave Data Time Trace 240(dBm),Wave Data Time Trace 241(dBm),Wave Data Time Trace 242(dBm),Wave Data Time Trace 243(dBm),Wave Data Time Trace 244(dBm),Wave Data Time Trace 245(dBm),Wave Data Time Trace 246(dBm),Wave Data Time Trace 247(dBm),Wave Data Time Trace 248(dBm),Wave Data Time Trace 249(dBm),Wave Data Time Trace 250(dBm),Wave Data Time Trace 251(dBm),Wave Data Time Trace 252(dBm),Wave Data Time Trace 253(dBm),Wave Data Time Trace 254(dBm),Wave Data Time Trace 255(dBm),Wave Data Time Trace 256(dBm),Wave Data Time Trace 257(dBm),Wave Data Time Trace 258(dBm),Wave Data Time Trace 259(dBm),Wave Data Time Trace 260(dBm),Wave Data Time Trace 261(dBm),Wave Data Time Trace 262(dBm),Wave Data Time Trace 263(dBm),Wave Data Time Trace 264(dBm),Wave Data Time Trace 265(dBm),Wave Data Time Trace 266(dBm),Wave Data Time Trace 267(dBm),Wave Data Time Trace 268(dBm),Wave Data Time Trace 269(dBm),Wave Data Time Trace 270(dBm),Wave Data Time Trace 271(dBm),Wave Data Time Trace 272(dBm),Wave Data Time Trace 273(dBm),Wave Data Time Trace 274(dBm),Wave Data Time Trace 275(dBm),Wave Data Time Trace 276(dBm),Wave Data Time Trace 277(dBm),Wave Data Time Trace 278(dBm),Wave Data Time Trace 279(dBm),Wave Data Time Trace 280(dBm),Wave Data Time Trace 281(dBm),Wave Data Time Trace 282(dBm),Wave Data Time Trace 283(dBm),Wave Data Time Trace 284(dBm),Wave Data Time Trace 285(dBm),Wave Data Time Trace 286(dBm),Wave Data Time Trace 287(dBm),Wave Data Time Trace 288(dBm),Wave Data Time Trace 289(dBm),Wave Data Time Trace 290(dBm),Wave Data Time Trace 291(dBm),Wave Data Time Trace 292(dBm),Wave Data Time Trace 293(dBm),Wave Data Time Trace 294(dBm),Wave Data Time Trace 295(dBm),Wave Data Time Trace 296(dBm),Wave Data Time Trace 297(dBm),Wave Data Time Trace 298(dBm),Wave Data Time Trace 299(dBm),Wave Data Time Trace 300(dBm),Wave Data Time Trace 301(dBm),Wave Data Time Trace 302(dBm),Wave Data Time Trace 303(dBm),Wave Data Time Trace 304(dBm),Wave Data Time Trace 305(dBm),Wave Data Time Trace 306(dBm),Wave Data Time Trace 307(dBm),Wave Data Time Trace 308(dBm),Wave Data Time Trace 309(dBm),Wave Data Time Trace 310(dBm),Wave Data Time Trace 311(dBm),Wave Data Time Trace 312(dBm),Wave Data Time Trace 313(dBm),Wave Data Time Trace 314(dBm),Wave Data Time Trace 315(dBm),Wave Data Time Trace 316(dBm),Wave Data Time Trace 317(dBm),Wave Data Time Trace 318(dBm),Wave Data Time Trace 319(dBm),Wave Data Time Trace 320(dBm),Wave Data Time Trace 321(dBm),Wave Data Time Trace 322(dBm),Wave Data Time Trace 323(dBm),Wave Data Time Trace 324(dBm),Wave Data Time Trace 325(dBm),Wave Data Time Trace 326(dBm),Wave Data Time Trace 327(dBm),Wave Data Time Trace 328(dBm),Wave Data Time Trace 329(dBm),Wave Data Time Trace 330(dBm),Wave Data Time Trace 331(dBm),Wave Data Time Trace 332(dBm),Wave Data Time Trace 333(dBm),Wave Data Time Trace 334(dBm),Wave Data Time Trace 335(dBm),Wave Data Time Trace 336(dBm),Wave Data Time Trace 337(dBm),Wave Data Time Trace 338(dBm),Wave Data Time Trace 339(dBm),Wave Data Time Trace 340(dBm),Wave Data Time Trace 341(dBm),Wave Data Time Trace 342(dBm),Wave Data Time Trace 343(dBm),Wave Data Time Trace 344(dBm),Wave Data Time Trace 345(dBm),Wave Data Time Trace 346(dBm),Wave Data Time Trace 347(dBm),Wave Data Time Trace 348(dBm),Wave Data Time Trace 349(dBm),Wave Data Time Trace 350(dBm),Wave Data Time Trace 351(dBm),Wave Data Time Trace 352(dBm),Wave Data Time Trace 353(dBm),Wave Data Time Trace 354(dBm),Wave Data Time Trace 355(dBm),Wave Data Time Trace 356(dBm),Wave Data Time Trace 357(dBm),Wave Data Time Trace 358(dBm),Wave Data Time Trace 359(dBm),Wave Data Time Trace 360(dBm),Wave Data Time Trace 361(dBm),Wave Data Time Trace 362(dBm),Wave Data Time Trace 363(dBm),Wave Data Time Trace 364(dBm),Wave Data Time Trace 365(dBm),Wave Data Time Trace 366(dBm),Wave Data Time Trace 367(dBm),Wave Data Time Trace 368(dBm),Wave Data Time Trace 369(dBm),Wave Data Time Trace 370(dBm),Wave Data Time Trace 371(dBm),Wave Data Time Trace 372(dBm),Wave Data Time Trace 373(dBm),Wave Data Time Trace 374(dBm),Wave Data Time Trace 375(dBm),Wave Data Time Trace 376(dBm),Wave Data Time Trace 377(dBm),Wave Data Time Trace 378(dBm),Wave Data Time Trace 379(dBm),Wave Data Time Trace 380(dBm),Wave Data Time Trace 381(dBm),Wave Data Time Trace 382(dBm),Wave Data Time Trace 383(dBm),Wave Data Time Trace 384(dBm),Wave Data Time Trace 385(dBm),Wave Data Time Trace 386(dBm),Wave Data Time Trace 387(dBm),Wave Data Time Trace 388(dBm),Wave Data Time Trace 389(dBm),Wave Data Time Trace 390(dBm),Wave Data Time Trace 391(dBm),Wave Data Time Trace 392(dBm),Wave Data Time Trace 393(dBm),Wave Data Time Trace 394(dBm),Wave Data Time Trace 395(dBm),Wave Data Time Trace 396(dBm),Wave Data Time Trace 397(dBm),Wave Data Time Trace 398(dBm),Wave Data Time Trace 399(dBm),Wave Data Time Trace 400(dBm),Wave Data Time Trace 401(dBm),Wave Data Time Trace 402(dBm),Wave Data Time Trace 403(dBm),Wave Data Time Trace 404(dBm),Wave Data Time Trace 405(dBm),Wave Data Time Trace 406(dBm),Wave Data Time Trace 407(dBm),Wave Data Time Trace 408(dBm),Wave Data Time Trace 409(dBm),Wave Data Time Trace 410(dBm),Wave Data Time Trace 411(dBm),Wave Data Time Trace 412(dBm),Wave Data Time Trace 413(dBm),Wave Data Time Trace 414(dBm),Wave Data Time Trace 415(dBm),Wave Data Time Trace 416(dBm),Wave Data Time Trace 417(dBm),Wave Data Time Trace 418(dBm),Wave Data Time Trace 419(dBm),Wave Data Time Trace 420(dBm),Wave Data Time Trace 421(dBm),Wave Data Time Trace 422(dBm),Wave Data Time Trace 423(dBm),Wave Data Time Trace 424(dBm),Wave Data Time Trace 425(dBm),Wave Data Time Trace 426(dBm),Wave Data Time Trace 427(dBm),Wave Data Time Trace 428(dBm),Wave Data Time Trace 429(dBm),Wave Data Time Trace 430(dBm),Wave Data Time Trace 431(dBm),Wave Data Time Trace 432(dBm),Wave Data Time Trace 433(dBm),Wave Data Time Trace 434(dBm),Wave Data Time Trace 435(dBm),Wave Data Time Trace 436(dBm),Wave Data Time Trace 437(dBm),Wave Data Time Trace 438(dBm),Wave Data Time Trace 439(dBm),Wave Data Time Trace 440(dBm),Wave Data Time Trace 441(dBm),Wave Data Time Trace 442(dBm),Wave Data Time Trace 443(dBm),Wave Data Time Trace 444(dBm),Wave Data Time Trace 445(dBm),Wave Data Time Trace 446(dBm),Wave Data Time Trace 447(dBm),Wave Data Time Trace 448(dBm),Wave Data Time Trace 449(dBm),Wave Data Time Trace 450(dBm),Wave Data Time Trace 451(dBm),Wave Data Time Trace 452(dBm),Wave Data Time Trace 453(dBm),Wave Data Time Trace 454(dBm),Wave Data Time Trace 455(dBm),Wave Data Time Trace 456(dBm),Wave Data Time Trace 457(dBm),Wave Data Time Trace 458(dBm),Wave Data Time Trace 459(dBm),Wave Data Time Trace 460(dBm),Wave Data Time Trace 461(dBm),Wave Data Time Trace 462(dBm),Wave Data Time Trace 463(dBm),Wave Data Time Trace 464(dBm),Wave Data Time Trace 465(dBm),Wave Data Time Trace 466(dBm),Wave Data Time Trace 467(dBm),Wave Data Time Trace 468(dBm),Wave Data Time Trace 469(dBm),Wave Data Time Trace 470(dBm),Wave Data Time Trace 471(dBm),Wave Data Time Trace 472(dBm),Wave Data Time Trace 473(dBm),Wave Data Time Trace 474(dBm),Wave Data Time Trace 475(dBm),Wave Data Time Trace 476(dBm),Wave Data Time Trace 477(dBm),Wave Data Time Trace 478(dBm),Wave Data Time Trace 479(dBm),Wave Data Time Trace 480(dBm),Wave Data Time Trace 481(dBm),Wave Data Time Trace 482(dBm),Wave Data Time Trace 483(dBm),Wave Data Time Trace 484(dBm),Wave Data Time Trace 485(dBm),Wave Data Time Trace 486(dBm),Wave Data Time Trace 487(dBm),Wave Data Time Trace 488(dBm),Wave Data Time Trace 489(dBm),Wave Data Time Trace 490(dBm),Wave Data Time Trace 491(dBm),Wave Data Time Trace 492(dBm),Wave Data Time Trace 493(dBm),Wave Data Time Trace 494(dBm),Wave Data Time Trace 495(dBm),Wave Data Time Trace 496(dBm),Wave Data Time Trace 497(dBm),Wave Data Time Trace 498(dBm),Wave Data Time Trace 499(dBm),Wave Data Time Trace 500(dBm)
-44.432,-43.699,-44.500,-44.185,-43.947,-43.210,-43.788,-43.776,-43.481,-44.039,-43.335,-43.274,-43.933,-42.581,-43.642,-43.061,-44.655,-44.310,-44.198,-43.670,-43.370,-43.535,-43.689,-44.773,-43.442,-44.074,-43.310,-44.198,-43.777,-44.383,-44.181,-44.094,-44.192,-43.365,-44.385,-43.173,-43.917,-44.176,-43.523,-43.600,-43.572,-43.384,-43.425,-44.456,-42.894,-43.852,-43.092,-44.064,-44.301,-44.620,-44.239,-43.430,-43.429,-42.759,-43.842,-44.055,-43.873,-44.020,-43.993,-43.385,-44.200,-43.539,-44.233,-44.516,-43.727,-43.140,-44.070,-42.972,-44.449,-44.607,-43.886,-42.882,-42.660,-44.082,-44.032,-43.344,-44.447,-43.790,-44.081,-43.784,-44.291,-43.618,-41.805,-44.756,-43.556,-44.217,-44.071,-44.193,-43.956,-43.577,-43.438,-43.921,-43.420,-44.195,-43.401,-44.304,-44.390,-42.348,-43.099,-44.431,-43.681,-43.517,-43.722,-44.168,-44.006,-43.407,-42.559,-44.665,-44.299,-44.725,-43.852,-43.448,-45.184,-42.642,-44.543,-44.489,-42.969,-43.609,-44.070,-44.652,-43.771,-44.106,-43.651,-43.009,-44.437,-44.018,-42.028,-43.443,-43.391,-44.304,-44.398,-44.089,-43.914,-43.650,-44.248,-43.031,-44.785,-43.927,-44.057,-43.850,-44.307,-43.359,-42.597,-44.178,-44.214,-43.708,-43.979,-42.850,-43.390,-43.560,-43.826,-43.439,-42.494,-44.447,-43.431,-43.716,-43.492,-42.948,-44.074,-43.995,-44.082,-44.261,-43.382,-43.191,-44.141,-44.209,-43.301,-43.813,-43.775,-43.581,-44.993,-42.984,-43.889,-43.852,-43.240,-44.927,-44.119,-44.062,-44.420,-43.737,-44.889,-42.612,-44.653,-43.998,-44.013,-42.303,-44.436,-44.034,-44.085,-44.851,-44.671,-44.001,-44.226,-44.661,-44.291,-43.657,-44.282,-43.747,-43.763,-44.309,-44.661,-44.020,-42.772,-43.464,-44.781,-44.227,-43.269,-44.348,-43.181,-43.042,-44.277,-43.518,-44.045,-43.442,-43.931,-43.774,-43.319,-43.813,-44.300,-43.135,-43.989,-44.293,-43.507,-44.434,-43.730,-44.238,-44.660,-42.882,-42.898,-42.204,-43.330,-44.359,-43.387,-44.340,-44.666,-42.993,-44.390,-44.329,-43.767,-43.450,-43.983,-43.370,-43.959,-43.167,-45.086,-43.891,-44.264,-43.437,-44.126,-44.095,-44.240,-43.778,-44.446,-43.811,-43.521,-43.585,-43.794,-43.877,-43.334,-43.847,-43.972,-44.159,-43.703,-43.286,-44.135,-43.481,-44.247,-43.245,-42.537,-43.348,-44.248,-43.186,-44.151,-44.532,-43.104,-43.589,-44.053,-44.485,-44.453,-43.994,-44.316,-44.211,-44.161,-43.561,-43.560,-43.691,-44.170,-44.093,-44.443,-43.851,-44.014,-44.152,-44.078,-44.931,-43.879,-44.111,-44.284,-44.083,-43.512,-43.432,-43.745,-44.343,-44.266,-42.874,-44.097,-43.651,-44.162,-43.927,-43.711,-44.997,-44.750,-43.683,-43.435,-44.035,-44.125,-44.332,-43.906,-44.764,-44.391,-44.605,-43.804,-42.585,-42.775,-44.340,-44.422,-44.184,-43.439,-43.693,-42.722,-44.322,-43.892,-44.186,-43.687,-42.700,-43.353,-43.827,-44.428,-43.600,-43.939,-44.855,-43.983,-44.101,-44.630,-43.153,-43.900,-44.108,-43.521,-44.768,-43.993,-43.112,-43.893,-44.142,-43.927,-43.424,-42.787,-43.430,-43.501,-43.741,-42.241,-44.044,-44.186,-44.243,-44.446,-44.441,-44.108,-43.000,-44.865,-44.280,-42.871,-42.800,-43.602,-42.640,-43.594,-44.378,-43.682,-42.100,-44.488,-44.548,-44.361,-43.941,-43.532,-44.704,-43.381,-41.921,-44.117,-44.440,-43.721,-44.077,-44.026,-43.741,-44.205,-44.049,-42.735,-43.635,-44.738,-44.394,-44.117,-44.524,-44.454,-42.907,-42.838,-43.534,-44.362,-44.939,-42.735,-43.804,-44.836,-44.199,-42.758,-43.328,-43.474,-44.140,-44.259,-43.184,-43.790,-43.914,-44.129,-43.543,-42.821,-44.046,-44.276,-44.176,-44.111,-42.235,-44.192,-43.304,-44.315,-44.165,-43.852,-43.326,-43.811,-44.117,-44.230,-44.153,-44.863,-44.416,-43.914,-44.307,-43.126,-43.661,-43.758,-43.454,-43.466,-43.557,-43.764,-44.466,-44.273,-43.346,-43.356,-44.274,-42.930,-43.778,-44.413,-44.052,-44.233,-44.830,-41.854,-43.000,-44.298,-43.963,-43.493,-43.549,-44.148,-43.310,-44.871,-43.965,-44.235,-44.416,-44.910,-44.849,-44.383,-44.000,-42.686,-44.079,-43.362,-43.614,-43.986,-42.498,-43.439,-44.719,-44.274,-43.833,-42.037,-43.895,-43.246,-43.009,-44.137,-44.164,-44.204,-43.311,-43.641,-44.053,-43.614,-43.806,-45.014,-44.081,-43.850,-44.014,-43.873,-43.598,-43.068
-44.715,-43.742,-44.452,-44.102,-44.052,-43.107,-43.964,-43.791,-43.558,-43.970,-43.251,-43.274,-43.923,-42.859,-43.807,-43.030,-44.682,-44.474,-44.170,-43.649,-43.287,-43.687,-43.574,-44.618,-43.510,-44.064,-43.488,-44.135,-43.875,-44.207,-44.243,-44.311,-44.183,-43.438,-44.319,-43.121,-43.738,-44.213,-43.604,-43.559,-43.763,-43.443,-43.318,-44.564,-42.921,-43.839,-42.737,-43.896,-44.216,-44.259,-44.297,-43.721,-43.485,-43.035,-43.903,-43.964,-44.069,-43.903,-43.871,-43.260,-44.089,-43.710,-44.064,-44.497,-43.988,-43.110,-44.095,-42.975,-44.277,-44.582,-43.962,-42.711,-42.806,-44.082,-44.187,-43.196,-44.686,-43.895,-44.074,-43.721,-44.116,-43.340,-41.852,-44.638,-43.545,-43.952,-43.966,-44.285,-43.958,-43.537,-43.351,-43.977,-43.415,-44.404,-43.678,-44.401,-44.313,-42.403,-42.974,-44.479,-43.508,-43.397,-43.793,-44.486,-43.765,-43.441,-42.646,-44.447,-44.309,-44.596,-43.789,-43.253,-45.179,-42.690,-44.513,-44.504,-43.223,-43.591,-44.053,-44.571,-43.576,-44.267,-43.788,-43.121,-44.071,-43.919,-42.137,-43.417,-43.306,-44.173,-44.430,-44.054,-43.866,-43.926,-44.426,-43.357,-44.700,-43.965,-44.042,-44.051,-44.234,-43.098,-42.559,-44.083,-44.264,-43.657,-43.692,-42.798,-43.221,-43.395,-43.991,-43.175,-42.451,-44.370,-43.396,-43.879,-43.289,-42.951,-44.280,-43.969,-44.019,-44.144,-43.274,-43.185,-44.250,-44.054,-43.175,-43.797,-43.774,-43.602,-45.027,-43.120,-43.867,-44.109,-43.314,-44.812,-43.811,-43.931,-44.217,-43.880,-44.650,-42.897,-44.548,-43.977,-44.011,-42.518,-44.276,-44.152,-44.146,-44.741,-44.610,-43.946,-44.042,-44.332,-44.250,-43.841,-44.461,-43.962,-43.779,-44.146,-44.571,-44.157,-42.887,-43.503,-44.878,-44.298,-43.360,-44.334,-43.232,-42.965,-44.097,-43.466,-44.151,-43.565,-44.051,-43.684,-43.445,-44.095,-44.289,-43.081,-43.957,-44.070,-43.424,-44.440,-43.787,-44.129,-44.753,-43.060,-42.757,-42.219,-43.406,-44.422,-43.589,-44.480,-44.380,-43.071,-44.539,-44.407,-43.885,-43.612,-43.966,-43.282,-43.861,-43.125,-45.111,-43.944,-44.169,-43.398,-44.111,-44.068,-44.080,-43.437,-44.300,-44.028,-43.330,-43.400,-43.952,-44.193,-43.173,-43.973,-43.809,-44.265,-43.772,-43.427,-44.194,-43.629,-44.345,-43.250,-42.524,-43.396,-44.380,-43.448,-44.406,-44.638,-43.276,-43.405,-44.260,-44.497,-44.537,-44.205,-44.488,-44.086,-44.098,-43.703,-43.357,-43.563,-44.163,-44.166,-44.259,-43.791,-43.885,-44.139,-43.995,-44.807,-43.681,-44.037,-44.029,-44.171,-43.449,-43.367,-43.704,-44.573,-44.125,-42.889,-44.045,-43.653,-44.057,-43.981,-43.718,-45.156,-44.454,-43.761,-43.592,-43.889,-44.089,-44.083,-44.010,-44.442,-44.196,-44.886,-43.787,-42.812,-42.930,-44.296,-44.519,-44.411,-43.105,-43.607,-42.538,-44.543,-43.541,-44.039,-43.709,-42.763,-43.286,-43.866,-44.582,-43.565,-43.671,-44.641,-43.979,-43.959,-44.712,-42.954,-43.909,-44.078,-43.438,-44.557,-44.152,-42.990,-44.039,-43.987,-44.096,-43.504,-42.684,-43.462,-43.430,-43.782,-42.408,-44.006,-44.178,-44.091,-44.081,-44.436,-44.231,-42.755,-44.907,-44.149,-43.176,-42.877,-43.638,-42.552,-43.590,-44.159,-43.610,-42.190,-44.496,-44.389,-44.198,-43.902,-43.596,-44.694,-43.423,-42.175,-44.057,-44.553,-44.015,-43.951,-43.666,-43.491,-44.135,-44.358,-42.645,-43.454,-44.812,-44.425,-44.217,-44.448,-44.606,-42.736,-42.983,-43.449,-44.303,-44.887,-42.771,-43.700,-44.956,-44.432,-42.723,-43.259,-43.533,-43.951,-44.109,-43.293,-43.855,-43.992,-44.271,-43.513,-42.801,-43.719,-44.068,-44.272,-44.000,-42.473,-44.109,-43.219,-44.353,-44.165,-43.858,-43.479,-43.825,-44.096,-43.992,-44.052,-44.777,-44.652,-44.031,-44.430,-42.895,-43.469,-43.736,-43.544,-43.621,-43.515,-43.813,-44.403,-44.487,-43.345,-43.385,-44.206,-42.910,-43.618,-44.190,-43.991,-44.244,-44.828,-41.871,-42.810,-44.295,-43.733,-43.334,-43.555,-44.150,-43.341,-44.862,-43.895,-44.219,-44.438,-44.813,-44.869,-44.518,-44.442,-42.672,-44.001,-43.443,-43.658,-43.908,-42.264,-43.344,-44.770,-44.103,-43.854,-42.186,-43.905,-43.324,-43.277,-44.215,-43.808,-44.149,-43.522,-43.687,-44.110,-43.617,-43.713,-44.745,-44.036,-44.101,-43.877,-43.806,-43.344,-42.938
