Main-Trace,Start Freq(Hz),Stop Freq(Hz),Center Freq(Hz),Span Freq(Hz)
Spectrogram,234999888000,234999988000,234999938000,100000,

Analysis Start Time(ms),Analysis Time Length(ms),Capture Time(ms),ATT(dB)
0,200000,200000,60

Ref Level(dBm),Pre-Amp
10.00, Off

RBW(Hz),Marker Result
3000,Peak(Accuracy)

Detection,Freq Trace Point,Time Trace Point
Positive,513,501

Storage Mode
Off

Wave Data Time Trace 0(dBm),Wave Data Time Trace 1(dBm),Wave Data Time Trace 2(dBm),Wave Data Time Trace 3(dBm),Wave Data Time Trace 4(dBm),Wave Data Time Trace 5(dBm),Wave Data Time Trace 6(dBm),Wave Data Time Trace 7(dBm),Wave Data Time Trace 8(dBm),Wave Data Time Trace 9(dBm),Wave Data Time Trace 10(dBm),Wave Data Time Trace 11(dBm),Wave Data Time Trace 12(dBm),Wave Data Time Trace 13(dBm),Wave Data Time Trace 14(dBm),Wave Data Time Trace 15(dBm),Wave Data Time Trace 16(dBm),Wave Data Time Trace 17(dBm),Wave Data Time Trace 18(dBm),Wave Data Time Trace 19(dBm),Wave Data Time Trace 20(dBm),Wave Data Time Trace 21(dBm),Wave Data Time Trace 22(dBm),Wave Data Time Trace 23(dBm),Wave Data Time Trace 24(dBm),Wave Data Time Trace 25(dBm),Wave Data Time Trace 26(dBm),Wave Data Time Trace 27(dBm),Wave Data Time Trace 28(dBm),Wave Data Time Trace 29(dBm),Wave Data Time Trace 30(dBm),Wave Data Time Trace 31(dBm),Wave Data Time Trace 32(dBm),Wave Data Time Trace 33(dBm),Wave Data Time Trace 34(dBm),Wave Data Time Trace 35(dBm),Wave Data Time Trace 36(dBm),Wave Data Time Trace 37(dBm),Wave Data Time Trace 38(dBm),Wave Data Time Trace 39(dBm),Wave Data Time Trace 40(dBm),Wave Data Time Trace 41(dBm),Wave Data Time Trace 42(dBm),Wave Data Time Trace 43(dBm),Wave Data Time Trace 44(dBm),Wave Data Time Trace 45(dBm),Wave Data Time Trace 46(dBm),Wave Data Time Trace 47(dBm),Wave Data Time Trace 48(dBm),Wave Data Time Trace 49(dBm),Wave Data Time Trace 50(dBm),Wave Data Time Trace 51(dBm),Wave Data Time Trace 52(dBm),Wave Data Time Trace 53(dBm),Wave Data Time Trace 54(dBm),Wave Data Time Trace 55(dBm),Wave Data Time Trace 56(dBm),Wave Data Time Trace 57(dBm),Wave Data Time Trace 58(dBm),Wave Data Time Trace 59(dBm),Wave Data Time Trace 60(dBm),Wave Data Time Trace 61(dBm),Wave Data Time Trace 62(dBm),Wave Data Time Trace 63(dBm),Wave Data Time Trace 64(dBm),Wave Data Time Trace 65(dBm),Wave Data Time Trace 66(dBm),Wave Data Time Trace 67(dBm),Wave Data Time Trace 68(dBm),Wave Data Time Trace 69(dBm),Wave Data Time Trace 70(dBm),Wave Data Time Trace 71(dBm),Wave Data Time Trace 72(dBm),Wave Data Time Trace 73(dBm),Wave Data Time Trace 74(dBm),Wave Data Time Trace 75(dBm),Wave Data Time Trace 76(dBm),Wave Data Time Trace 77(dBm),Wave Data Time Trace 78(dBm),Wave Data Time Trace 79(dBm),Wave Data Time Trace 80(dBm),Wave Data Time Trace 81(dBm),Wave Data Time Trace 82(dBm),Wave Data Time Trace 83(dBm),Wave Data Time Trace 84(dBm),Wave Data Time Trace 85(dBm),Wave Data Time Trace 86(dBm),Wave Data Time Trace 87(dBm),Wave Data Time Trace 88(dBm),Wave Data Time Trace 89(dBm),Wave Data Time Trace 90(dBm),Wave Data Time Trace 91(dBm),Wave Data Time Trace 92(dBm),Wave Data Time Trace 93(dBm),Wave Data Time Trace 94(dBm),Wave Data Time Trace 95(dBm),Wave Data Time Trace 96(dBm),Wave Data Time Trace 97(dBm),Wave Data Time Trace 98(dBm),Wave Data Time Trace 99(dBm),Wave Data Time Trace 100(dBm),Wave Data Time Trace 101(dBm),Wave Data Time Trace 102(dBm),Wave Data Time Trace 103(dBm),Wave Data Time Trace 104(dBm),Wave Data Time Trace 105(dBm),Wave Data Time Trace 106(dBm),Wave Data Time Trace 107(dBm),Wave Data Time Trace 108(dBm),Wave Data Time Trace 109(dBm),Wave Data Time Trace 110(dBm),Wave Data Time Trace 111(dBm),Wave Data Time Trace 112(dBm),Wave Data Time Trace 113(dBm),Wave Data Time Trace 114(dBm),Wave Data Time Trace 115(dBm),Wave Data Time Trace 116(dBm),Wave Data Time Trace 117(dBm),Wave Data Time Trace 118(dBm),Wave Data Time Trace 119(dBm),Wave Data Time Trace 120(dBm),Wave Data Time Trace 121(dBm),Wave Data Time Trace 122(dBm),Wave Data Time Trace 123(dBm),Wave Data Time Trace 124(dBm),Wave Data Time Trace 125(dBm),Wave Data Time Trace 126(dBm),Wave Data Time Trace 127(dBm),Wave Data Time Trace 128(dBm),Wave Data Time Trace 129(dBm),Wave Data Time Trace 130(dBm),Wave Data Time Trace 131(dBm),Wave Data Time Trace 132(dBm),Wave Data Time Trace 133(dBm),Wave Data Time Trace 134(dBm),Wave Data Time Trace 135(dBm),Wave Data Time Trace 136(dBm),Wave Data Time Trace 137(dBm),Wave Data Time Trace 138(dBm),Wave Data Time Trace 139(dBm),Wave Data Time Trace 140(dBm),Wave Data Time Trace 141(dBm),Wave Data Time Trace 142(dBm),Wave Data Time Trace 143(dBm),Wave Data Time Trace 144(dBm),Wave Data Time Trace 145(dBm),Wave Data Time Trace 146(dBm),Wave Data Time Trace 147(dBm),Wave Data Time Trace 148(dBm),Wave Data Time Trace 149(dBm),Wave Data Time Trace 150(dBm),Wave Data Time Trace 151(dBm),Wave Data Time Trace 152(dBm),Wave Data Time Trace 153(dBm),Wave Data Time Trace 154(dBm),Wave Data Time Trace 155(dBm),Wave Data Time Trace 156(dBm),Wave Data Time Trace 157(dBm),Wave Data Time Trace 158(dBm),Wave Data Time Trace 159(dBm),Wave Data Time Trace 160(dBm),Wave Data Time Trace 161(dBm),Wave Data Time Trace 162(dBm),Wave Data Time Trace 163(dBm),Wave Data Time Trace 164(dBm),Wave Data Time Trace 165(dBm),Wave Data Time Trace 166(dBm),Wave Data Time Trace 167(dBm),Wave Data Time Trace 168(dBm),Wave Data Time Trace 169(dBm),Wave Data Time Trace 170(dBm),Wave Data Time Trace 171(dBm),Wave Data Time Trace 172(dBm),Wave Data Time Trace 173(dBm),Wave Data Time Trace 174(dBm),Wave Data Time Trace 175(dBm),Wave Data Time Trace 176(dBm),Wave Data Time Trace 177(dBm),Wave Data Time Trace 178(dBm),Wave Data Time Trace 179(dBm),Wave Data Time Trace 180(dBm),Wave Data Time Trace 181(dBm),Wave Data Time Trace 182(dBm),Wave Data Time Trace 183(dBm),Wave Data Time Trace 184(dBm),Wave Data Time Trace 185(dBm),Wave Data Time Trace 186(dBm),Wave Data Time Trace 187(dBm),Wave Data Time Trace 188(dBm),Wave Data Time Trace 189(dBm),Wave Data Time Trace 190(dBm),Wave Data Time Trace 191(dBm),Wave Data Time Trace 192(dBm),Wave Data Time Trace 193(dBm),Wave Data Time Trace 194(dBm),Wave Data Time Trace 195(dBm),Wave Data Time Trace 196(dBm),Wave Data Time Trace 197(dBm),Wave Data Time Trace 198(dBm),Wave Data Time Trace 199(dBm),Wave Data Time Trace 200(dBm),Wave Data Time Trace 201(dBm),Wave Data Time Trace 202(dBm),Wave Data Time Trace 203(dBm),Wave Data Time Trace 204(dBm),Wave Data Time Trace 205(dBm),Wave Data Time Trace 206(dBm),Wave Data Time Trace 207(dBm),Wave Data Time Trace 208(dBm),Wave Data Time Trace 209(dBm),Wave Data Time Trace 210(dBm),Wave Data Time Trace 211(dBm),Wave Data Time Trace 212(dBm),Wave Data Time Trace 213(dBm),Wave Data Time Trace 214(dBm),Wave Data Time Trace 215(dBm),Wave Data Time Trace 216(dBm),Wave Data Time Trace 217(dBm),Wave Data Time Trace 218(dBm),Wave Data Time Trace 219(dBm),Wave Data Time Trace 220(dBm),Wave Data Time Trace 221(dBm),Wave Data Time Trace 222(dBm),Wave Data Time Trace 223(dBm),Wave Data Time Trace 224(dBm),Wave Data Time Trace 225(dBm),Wave Data Time Trace 226(dBm),Wave Data Time Trace 227(dBm),Wave Data Time Trace 228(dBm),Wave Data Time Trace 229(dBm),Wave Data Time Trace 230(dBm),Wave Data Time Trace 231(dBm),Wave Data Time Trace 232(dBm),Wave Data Time Trace 233(dBm),Wave Data Time Trace 234(dBm),Wave Data Time Trace 235(dBm),Wave Data Time Trace 236(dBm),Wave Data Time Trace 237(dBm),Wave Data Time Trace 238(dBm),Wave Data Time Trace 239(dBm),Wave Data Time Trace 240(dBm),Wave Data Time Trace 241(dBm),Wave Data Time Trace 242(dBm),Wave Data Time Trace 243(dBm),Wave Data Time Trace 244(dBm),Wave Data Time Trace 245(dBm),Wave Data Time Trace 246(dBm),Wave Data Time Trace 247(dBm),Wave Data Time Trace 248(dBm),Wave Data Time Trace 249(dBm),Wave Data Time Trace 250(dBm),Wave Data Time Trace 251(dBm),Wave Data Time Trace 252(dBm),Wave Data Time Trace 253(dBm),Wave Data Time Trace 254(dBm),Wave Data Time Trace 255(dBm),Wave Data Time Trace 256(dBm),Wave Data Time Trace 257(dBm),Wave Data Time Trace 258(dBm),Wave Data Time Trace 259(dBm),Wave Data Time Trace 260(dBm),Wave Data Time Trace 261(dBm),Wave Data Time Trace 262(dBm),Wave Data Time Trace 263(dBm),Wave Data Time Trace 264(dBm),Wave Data Time Trace 265(dBm),Wave Data Time Trace 266(dBm),Wave Data Time Trace 267(dBm),Wave Data Time Trace 268(dBm),Wave Data Time Trace 269(dBm),Wave Data Time Trace 270(dBm),Wave Data Time Trace 271(dBm),Wave Data Time Trace 272(dBm),Wave Data Time Trace 273(dBm),Wave Data Time Trace 274(dBm),Wave Data Time Trace 275(dBm),Wave Data Time Trace 276(dBm),Wave Data Time Trace 277(dBm),Wave Data Time Trace 278(dBm),Wave Data Time Trace 279(dBm),Wave Data Time Trace 280(dBm),Wave Data Time Trace 281(dBm),Wave Data Time Trace 282(dBm),Wave Data Time Trace 283(dBm),Wave Data Time Trace 284(dBm),Wave Data Time Trace 285(dBm),Wave Data Time Trace 286(dBm),Wave Data Time Trace 287(dBm),Wave Data Time Trace 288(dBm),Wave Data Time Trace 289(dBm),Wave Data Time Trace 290(dBm),Wave Data Time Trace 291(dBm),Wave Data Time Trace 292(dBm),Wave Data Time Trace 293(dBm),Wave Data Time Trace 294(dBm),Wave Data Time Trace 295(dBm),Wave Data Time Trace 296(dBm),Wave Data Time Trace 297(dBm),Wave Data Time Trace 298(dBm),Wave Data Time Trace 299(dBm),Wave Data Time Trace 300(dBm),Wave Data Time Trace 301(dBm),Wave Data Time Trace 302(dBm),Wave Data Time Trace 303(dBm),Wave Data Time Trace 304(dBm),Wave Data Time Trace 305(dBm),Wave Data Time Trace 306(dBm),Wave Data Time Trace 307(dBm),Wave Data Time Trace 308(dBm),Wave Data Time Trace 309(dBm),Wave Data Time Trace 310(dBm),Wave Data Time Trace 311(dBm),Wave Data Time Trace 312(dBm),Wave Data Time Trace 313(dBm),Wave Data Time Trace 314(dBm),Wave Data Time Trace 315(dBm),Wave Data Time Trace 316(dBm),Wave Data Time Trace 317(dBm),Wave Data Time Trace 318(dBm),Wave Data Time Trace 319(dBm),Wave Data Time Trace 320(dBm),Wave Data Time Trace 321(dBm),Wave Data Time Trace 322(dBm),Wave Data Time Trace 323(dBm),Wave Data Time Trace 324(dBm),Wave Data Time Trace 325(dBm),Wave Data Time Trace 326(dBm),Wave Data Time Trace 327(dBm),Wave Data Time Trace 328(dBm),Wave Data Time Trace 329(dBm),Wave Data Time Trace 330(dBm),Wave Data Time Trace 331(dBm),Wave Data Time Trace 332(dBm),Wave Data Time Trace 333(dBm),Wave Data Time Trace 334(dBm),Wave Data Time Trace 335(dBm),Wave Data Time Trace 336(dBm),Wave Data Time Trace 337(dBm),Wave Data Time Trace 338(dBm),Wave Data Time Trace 339(dBm),Wave Data Time Trace 340(dBm),Wave Data Time Trace 341(dBm),Wave Data Time Trace 342(dBm),Wave Data Time Trace 343(dBm),Wave Data Time Trace 344(dBm),Wave Data Time Trace 345(dBm),Wave Data Time Trace 346(dBm),Wave Data Time Trace 347(dBm),Wave Data Time Trace 348(dBm),Wave Data Time Trace 349(dBm),Wave Data Time Trace 350(dBm),Wave Data Time Trace 351(dBm),Wave Data Time Trace 352(dBm),Wave Data Time Trace 353(dBm),Wave Data Time Trace 354(dBm),Wave Data Time Trace 355(dBm),Wave Data Time Trace 356(dBm),Wave Data Time Trace 357(dBm),Wave Data Time Trace 358(dBm),Wave Data Time Trace 359(dBm),Wave Data Time Trace 360(dBm),Wave Data Time Trace 361(dBm),Wave Data Time Trace 362(dBm),Wave Data Time Trace 363(dBm),Wave Data Time Trace 364(dBm),Wave Data Time Trace 365(dBm),Wave Data Time Trace 366(dBm),Wave Data Time Trace 367(dBm),Wave Data Time Trace 368(dBm),Wave Data Time Trace 369(dBm),Wave Data Time Trace 370(dBm),Wave Data Time Trace 371(dBm),Wave Data Time Trace 372(dBm),Wave Data Time Trace 373(dBm),Wave Data Time Trace 374(dBm),Wave Data Time Trace 375(dBm),Wave Data Time Trace 376(dBm),Wave Data Time Trace 377(dBm),Wave Data Time Trace 378(dBm),Wave Data Time Trace 379(dBm),Wave Data Time Trace 380(dBm),Wave Data Time Trace 381(dBm),Wave Data Time Trace 382(dBm),Wave Data Time Trace 383(dBm),Wave Data Time Trace 384(dBm),Wave Data Time Trace 385(dBm),Wave Data Time Trace 386(dBm),Wave Data Time Trace 387(dBm),Wave Data Time Trace 388(dBm),Wave Data Time Trace 389(dBm),Wave Data Time Trace 390(dBm),Wave Data Time Trace 391(dBm),Wave Data Time Trace 392(dBm),Wave Data Time Trace 393(dBm),Wave Data Time Trace 394(dBm),Wave Data Time Trace 395(dBm),Wave Data Time Trace 396(dBm),Wave Data Time Trace 397(dBm),Wave Data Time Trace 398(dBm),Wave Data Time Trace 399(dBm),Wave Data Time Trace 400(dBm),Wave Data Time Trace 401(dBm),Wave Data Time Trace 402(dBm),Wave Data Time Trace 403(dBm),Wave Data Time Trace 404(dBm),Wave Data Time Trace 405(dBm),Wave Data Time Trace 406(dBm),Wave Data Time Trace 407(dBm),Wave Data Time Trace 408(dBm),Wave Data Time Trace 409(dBm),Wave Data Time Trace 410(dBm),Wave Data Time Trace 411(dBm),Wave Data Time Trace 412(dBm),Wave Data Time Trace 413(dBm),Wave Data Time Trace 414(dBm),Wave Data Time Trace 415(dBm),Wave Data Time Trace 416(dBm),Wave Data Time Trace 417(dBm),Wave Data Time Trace 418(dBm),Wave Data Time Trace 419(dBm),Wave Data Time Trace 420(dBm),Wave Data Time Trace 421(dBm),Wave Data Time Trace 422(dBm),Wave Data Time Trace 423(dBm),Wave Data Time Trace 424(dBm),Wave Data Time Trace 425(dBm),Wave Data Time Trace 426(dBm),Wave Data Time Trace 427(dBm),Wave Data Time Trace 428(dBm),Wave Data Time Trace 429(dBm),Wave Data Time Trace 430(dBm),Wave Data Time Trace 431(dBm),Wave Data Time Trace 432(dBm),Wave Data Time Trace 433(dBm),Wave Data Time Trace 434(dBm),Wave Data Time Trace 435(dBm),Wave Data Time Trace 436(dBm),Wave Data Time Trace 437(dBm),Wave Data Time Trace 438(dBm),Wave Data Time Trace 439(dBm),Wave Data Time Trace 440(dBm),Wave Data Time Trace 441(dBm),Wave Data Time Trace 442(dBm),Wave Data Time Trace 443(dBm),Wave Data Time Trace 444(dBm),Wave Data Time Trace 445(dBm),Wave Data Time Trace 446(dBm),Wave Data Time Trace 447(dBm),Wave Data Time Trace 448(dBm),Wave Data Time Trace 449(dBm),Wave Data Time Trace 450(dBm),Wave Data Time Trace 451(dBm),Wave Data Time Trace 452(dBm),Wave Data Time Trace 453(dBm),Wave Data Time Trace 454(dBm),Wave Data Time Trace 455(dBm),Wave Data Time Trace 456(dBm),Wave Data Time Trace 457(dBm),Wave Data Time Trace 458(dBm),Wave Data Time Trace 459(dBm),Wave Data Time Trace 460(dBm),Wave Data Time Trace 461(dBm),Wave Data Time Trace 462(dBm),Wave Data Time Trace 463(dBm),Wave Data Time Trace 464(dBm),Wave Data Time Trace 465(dBm),Wave Data Time Trace 466(dBm),Wave Data Time Trace 467(dBm),Wave Data Time Trace 468(dBm),Wave Data Time Trace 469(dBm),Wave Data Time Trace 470(dBm),Wave Data Time Trace 471(dBm),Wave Data Time Trace 472(dBm),Wave Data Time Trace 473(dBm),Wave Data Time Trace 474(dBm),Wave Data Time Trace 475(dBm),Wave Data Time Trace 476(dBm),Wave Data Time Trace 477(dBm),Wave Data Time Trace 478(dBm),Wave Data Time Trace 479(dBm),Wave Data Time Trace 480(dBm),Wave Data Time Trace 481(dBm),Wave Data Time Trace 482(dBm),Wave Data Time Trace 483(dBm),Wave Data Time Trace 484(dBm),Wave Data Time Trace 485(dBm),Wave Data Time Trace 486(dBm),Wave Data Time Trace 487(dBm),Wave Data Time Trace 488(dBm),Wave Data Time Trace 489(dBm),Wave Data Time Trace 490(dBm),Wave Data Time Trace 491(dBm),Wave Data Time Trace 492(dBm),Wave Data Time Trace 493(dBm),Wave Data Time Trace 494(dBm),Wave Data Time Trace 495(dBm),Wave Data Time Trace 496(dBm),Wave Data Time Trace 497(dBm),Wave Data Time Trace 498(dBm),Wave Data Time Trace 499(dBm),Wave Data Time Trace 500(dBm)
-42.038,-41.706,-41.641,-41.817,-41.940,-41.700,-41.047,-40.462,-41.923,-41.697,-41.409,-41.398,-40.441,-41.914,-41.207,-41.459,-41.955,-41.389,-41.583,-41.487,-40.811,-39.848,-41.624,-42.012,-41.862,-40.140,-41.148,-41.773,-40.198,-41.672,-41.405,-41.143,-41.374,-42.057,-40.841,-41.282,-41.718,-41.785,-41.962,-41.821,-41.867,-41.773,-41.152,-41.538,-41.458,-39.742,-42.212,-42.461,-42.092,-42.115,-41.101,-41.893,-40.546,-41.236,-42.522,-41.017,-41.702,-40.844,-41.387,-41.762,-41.122,-40.910,-41.635,-41.289,-40.885,-42.351,-42.485,-42.329,-41.990,-40.957,-41.697,-42.075,-41.612,-41.903,-41.906,-41.161,-41.343,-41.978,-40.729,-41.988,-40.503,-41.590,-41.901,-40.592,-40.281,-42.260,-41.732,-41.088,-41.806,-40.613,-41.067,-40.731,-41.019,-40.538,-41.458,-39.686,-40.246,-40.750,-41.168,-40.210,-40.885,-41.143,-41.341,-39.831,-40.714,-41.374,-40.753,-41.702,-41.611,-41.615,-41.457,-39.803,-40.451,-40.659,-42.017,-41.036,-42.200,-41.050,-42.180,-41.819,-41.624,-41.204,-41.617,-40.642,-41.743,-40.370,-41.127,-40.962,-40.763,-41.098,-40.008,-42.023,-41.139,-41.522,-41.820,-41.226,-41.759,-40.857,-41.396,-41.580,-42.064,-41.718,-41.925,-40.044,-41.594,-42.577,-40.853,-41.651,-41.645,-41.090,-41.972,-41.158,-40.841,-40.960,-41.817,-40.141,-41.833,-40.047,-41.565,-41.108,-41.348,-40.986,-41.741,-41.821,-41.375,-41.929,-40.996,-41.545,-41.631,-41.577,-40.371,-40.525,-41.499,-41.205,-41.056,-41.402,-40.752,-42.064,-41.891,-41.335,-40.908,-40.854,-41.067,-41.526,-40.423,-40.841,-41.273,-40.136,-40.295,-40.926,-41.112,-41.539,-41.943,-41.293,-40.567,-41.640,-41.134,-40.903,-39.814,-42.232,-41.389,-41.095,-40.584,-41.982,-40.696,-42.249,-40.724,-40.889,-41.815,-41.029,-41.945,-41.272,-40.519,-41.223,-39.989,-41.074,-41.667,-40.148,-41.283,-41.143,-41.044,-41.312,-40.794,-40.799,-39.459,-40.325,-40.991,-41.675,-41.401,-41.361,-40.732,-40.427,-40.984,-41.798,-41.175,-41.574,-41.625,-41.638,-40.916,-41.604,-40.615,-41.660,-42.323,-41.596,-42.194,-40.217,-41.627,-41.401,-41.654,-41.999,-40.517,-42.209,-41.576,-41.122,-41.021,-41.691,-40.415,-41.325,-41.237,-42.503,-39.481,-41.406,-41.728,-40.739,-42.258,-41.636,-41.279,-42.062,-41.720,-40.675,-41.607,-40.253,-41.168,-41.721,-41.783,-42.068,-41.088,-41.100,-41.361,-40.715,-41.219,-41.676,-41.287,-40.942,-40.681,-40.666,-40.274,-40.979,-41.509,-40.865,-41.285,-40.091,-41.809,-41.277,-41.066,-42.185,-40.856,-41.332,-40.926,-41.606,-41.875,-42.184,-41.512,-40.408,-41.254,-41.193,-42.243,-41.201,-40.893,-40.510,-41.846,-41.431,-40.991,-41.773,-41.367,-42.099,-41.192,-40.569,-40.850,-41.226,-42.278,-41.121,-40.659,-40.887,-41.403,-40.531,-41.206,-40.729,-42.254,-40.658,-42.439,-41.567,-41.273,-40.650,-39.844,-41.204,-41.773,-41.347,-41.700,-41.296,-40.970,-41.307,-42.132,-40.425,-41.163,-41.769,-41.094,-41.581,-40.644,-40.711,-39.813,-40.518,-41.497,-39.731,-41.942,-41.263,-41.497,-39.815,-40.566,-41.471,-41.994,-42.554,-42.028,-40.770,-41.518,-41.808,-41.011,-41.547,-41.689,-40.232,-42.052,-40.972,-41.306,-41.316,-40.893,-40.809,-40.615,-41.272,-41.689,-41.622,-41.548,-41.832,-41.348,-41.617,-41.448,-40.964,-41.081,-41.987,-41.591,-41.533,-41.122,-41.308,-41.116,-41.839,-42.263,-42.033,-40.719,-40.854,-41.880,-41.913,-41.279,-42.087,-41.967,-41.236,-40.363,-41.044,-42.471,-41.892,-41.274,-41.390,-41.052,-39.391,-41.308,-41.552,-41.233,-41.241,-41.368,-40.638,-41.006,-40.883,-41.782,-40.986,-41.796,-41.633,-40.903,-41.453,-40.961,-40.911,-40.909,-41.768,-40.678,-39.970,-41.666,-42.128,-41.807,-41.168,-41.640,-41.052,-42.164,-40.434,-41.743,-41.722,-41.752,-40.962,-40.907,-41.292,-41.169,-41.892,-41.775,-40.832,-40.873,-41.076,-41.740,-41.919,-40.731,-40.126,-41.330,-41.964,-40.913,-41.365,-41.538,-41.897,-41.500,-41.319,-40.821,-40.847,-41.435,-40.328,-40.663,-41.922,-42.049,-41.158,-41.625,-41.608,-41.325,-41.311,-41.403,-41.770,-40.874,-41.506,-42.062,-41.181,-41.199,-41.892,-40.449,-40.487,-42.082,-41.195,-42.104,-40.807,-41.849,-40.278,-41.402,-41.255,-40.488,-41.401,-41.504,-41.071,-42.608,-41.762,-41.437
-42.169,-41.611,-42.018,-41.656,-42.124,-41.600,-40.915,-40.183,-41.634,-41.597,-41.241,-41.222,-40.336,-42.008,-41.310,-41.276,-42.067,-41.458,-41.410,-41.400,-40.878,-39.713,-41.367,-41.859,-41.635,-40.124,-41.211,-41.885,-40.203,-41.704,-41.593,-40.968,-41.260,-41.955,-40.770,-41.215,-41.745,-41.580,-41.864,-41.761,-42.060,-41.963,-41.515,-41.449,-41.306,-39.641,-42.021,-42.342,-42.250,-41.904,-41.125,-41.789,-40.318,-41.311,-42.472,-41.150,-41.373,-40.791,-41.317,-41.665,-41.211,-40.875,-41.679,-40.942,-40.712,-42.370,-42.529,-42.039,-41.758,-41.037,-41.689,-42.211,-41.721,-41.637,-41.894,-41.429,-41.425,-41.853,-41.020,-42.247,-40.589,-41.646,-41.736,-40.587,-40.313,-42.304,-41.618,-40.936,-41.754,-40.632,-41.054,-40.839,-41.279,-40.119,-41.427,-39.730,-40.276,-40.940,-41.357,-40.097,-41.079,-41.207,-41.237,-39.736,-40.735,-41.332,-40.678,-41.490,-41.699,-41.776,-41.350,-39.564,-40.367,-40.511,-42.272,-40.949,-42.045,-41.136,-42.064,-41.674,-41.395,-41.500,-41.505,-40.633,-42.132,-40.287,-40.860,-40.918,-40.773,-40.743,-40.040,-41.977,-41.153,-41.557,-42.013,-41.413,-41.540,-40.717,-41.261,-41.687,-42.074,-41.751,-41.716,-40.236,-41.507,-42.569,-40.950,-41.486,-41.487,-40.899,-41.743,-41.224,-40.717,-40.996,-41.770,-40.308,-41.733,-40.042,-41.627,-40.961,-41.190,-40.952,-41.900,-41.879,-41.068,-41.784,-40.903,-41.581,-41.576,-41.726,-40.429,-40.436,-41.561,-41.019,-41.261,-41.416,-40.631,-42.150,-41.857,-41.254,-41.083,-40.972,-41.181,-41.624,-40.180,-40.948,-41.058,-40.349,-40.412,-41.157,-41.336,-41.730,-41.854,-41.262,-40.453,-41.714,-41.238,-41.028,-39.751,-42.009,-41.425,-41.232,-40.746,-41.837,-40.801,-42.088,-40.696,-41.072,-41.703,-40.944,-41.856,-40.976,-40.483,-41.137,-40.064,-40.955,-41.558,-40.150,-41.261,-40.923,-41.354,-40.999,-40.873,-40.834,-39.430,-40.164,-41.050,-41.607,-41.327,-41.006,-40.588,-40.399,-41.250,-41.756,-41.099,-41.681,-41.895,-41.450,-40.930,-41.782,-40.784,-41.408,-42.504,-41.746,-42.078,-40.316,-41.427,-41.506,-41.863,-41.973,-40.448,-42.079,-41.915,-41.203,-40.919,-41.722,-40.458,-41.317,-41.256,-42.525,-39.491,-41.623,-41.584,-40.645,-42.312,-41.575,-41.012,-42.084,-41.674,-40.800,-41.801,-40.558,-41.167,-41.617,-41.893,-41.947,-40.775,-40.871,-41.267,-40.585,-41.124,-41.391,-41.410,-40.635,-40.465,-40.675,-40.258,-40.832,-41.643,-40.914,-41.379,-40.086,-41.715,-41.392,-40.948,-41.781,-40.755,-41.284,-41.080,-41.552,-41.927,-42.240,-41.615,-40.311,-41.061,-40.802,-42.186,-41.112,-40.872,-40.700,-41.883,-41.701,-40.991,-41.917,-41.261,-41.986,-41.238,-40.790,-40.628,-40.993,-42.346,-41.109,-40.566,-41.257,-41.421,-40.190,-41.171,-40.950,-42.183,-40.491,-42.288,-41.318,-41.139,-40.675,-40.078,-41.335,-41.639,-41.453,-41.733,-41.042,-41.044,-40.980,-42.063,-40.471,-41.292,-41.681,-41.245,-41.935,-40.803,-40.839,-39.977,-40.628,-41.317,-39.553,-42.135,-41.292,-41.227,-39.824,-40.346,-41.099,-42.196,-42.540,-42.095,-40.631,-41.396,-41.850,-40.989,-41.666,-41.896,-40.170,-42.042,-40.957,-41.319,-41.337,-40.716,-40.598,-40.315,-41.175,-41.708,-41.404,-41.339,-41.671,-41.377,-41.791,-41.560,-41.231,-41.455,-41.909,-41.719,-41.595,-40.920,-41.407,-41.261,-41.799,-41.884,-42.127,-40.659,-40.911,-41.592,-42.028,-41.274,-42.075,-41.978,-41.380,-40.351,-40.749,-42.086,-41.484,-41.111,-41.076,-41.147,-39.367,-41.158,-41.477,-41.446,-41.072,-41.296,-40.750,-41.092,-40.859,-41.780,-40.731,-41.728,-41.286,-40.873,-41.289,-40.887,-40.981,-40.776,-41.834,-40.820,-39.860,-41.464,-42.161,-41.642,-41.404,-41.744,-41.054,-41.998,-40.081,-41.768,-41.910,-41.632,-40.954,-40.925,-41.011,-40.924,-41.699,-41.952,-40.910,-40.870,-41.475,-41.810,-41.944,-40.901,-40.182,-41.364,-42.084,-41.109,-41.244,-41.432,-41.990,-41.271,-41.272,-40.932,-40.898,-41.409,-40.328,-41.012,-41.808,-41.910,-41.086,-41.720,-41.519,-41.468,-41.046,-41.345,-41.888,-40.910,-41.617,-42.084,-41.096,-41.140,-41.894,-40.452,-40.662,-42.213,-41.279,-41.905,-40.909,-41.877,-40.380,-41.380,-41.235,-40.544,-41.346,-41.556,-41.108,-42.676,-41.860,-41.315
