Main-Trace,Start Freq(Hz),Stop Freq(Hz),Center Freq(Hz),Span Freq(Hz)
Spectrum,294997500000,295002500000,295000000000,5000000,

Analysis Start Time(ms),Analysis Time Length(ms),Capture Time(ms),ATT(dB)
0,50,50,60

Ref Level(dBm),Pre-Amp
10.00, Off

RBW(Hz),Marker Result
30000,Integration

Detection,Trace Point
Average,1025

Storage Mode
Off

Wave Data(dBm)
-36.197
-36.218
-36.228
-36.237
-36.248
-36.252
-36.242
-36.211
-36.163
-36.110
-36.072
-36.062
-36.086
-36.132
-36.176
-36.193
-36.174
-36.133
-36.093
-36.068
-36.060
-36.062
-36.067
-36.076
-36.089
-36.104
-36.117
-36.125
-36.127
-36.129
-36.136
-36.148
-36.166
-36.189
-36.217
-36.250
-36.284
-36.313
-36.326
-36.317
-36.283
-36.230
-36.173
-36.127
-36.104
-36.107
-36.129
-36.158
-36.182
-36.192
-36.193
-36.191
-36.197
-36.209
-36.219
-36.216
-36.197
-36.172
-36.157
-36.161
-36.187
-36.227
-36.272
-36.313
-36.341
-36.350
-36.334
-36.297
-36.251
-36.210
-36.181
-36.169
-36.171
-36.181
-36.191
-36.195
-36.195
-36.198
-36.212
-36.236
-36.260
-36.267
-36.250
-36.207
-36.148
-36.084
-36.027
-35.994
-36.001
-36.052
-36.137
-36.233
-36.314
-36.361
-36.366
-36.335
-36.283
-36.228
-36.178
-36.132
-36.082
-36.032
-35.996
-35.990
-36.018
-36.069
-36.121
-36.155
-36.164
-36.148
-36.112
-36.066
-36.022
-35.991
-35.982
-35.996
-36.028
-36.069
-36.111
-36.147
-36.174
-36.198
-36.225
-36.260
-36.294
-36.309
-36.289
-36.235
-36.160
-36.084
-36.018
-35.968
-35.934
-35.920
-35.932
-35.972
-36.037
-36.109
-36.166
-36.193
-36.191
-36.180
-36.179
-36.201
-36.245
-36.298
-36.343
-36.363
-36.347
-36.295
-36.216
-36.125
-36.039
-35.974
-35.937
-35.930
-35.944
-35.964
-35.980
-35.986
-35.989
-36.001
-36.032
-36.086
-36.154
-36.222
-36.275
-36.301
-36.295
-36.260
-36.206
-36.148
-36.105
-36.086
-36.094
-36.123
-36.161
-36.194
-36.211
-36.212
-36.202
-36.188
-36.171
-36.147
-36.114
-36.076
-36.041
-36.022
-36.027
-36.058
-36.109
-36.168
-36.219
-36.247
-36.241
-36.204
-36.144
-36.075
-36.011
-35.963
-35.938
-35.936
-35.950
-35.975
-36.002
-36.027
-36.051
-36.076
-36.111
-36.159
-36.216
-36.270
-36.303
-36.308
